stcofips,langoha,langstr,lep,se,b
41067,jpn,jpn,1,155.1270388854225,970.3704528808594
41067,khm,khm,0,164.6552150517863,380.9099235534668
41067,khm,khm,1,319.8508151870651,545.2911291122437
41067,kor,kor,0,326.6545339809513,2229.000030517578
41067,kor,kor,1,302.0930836698713,2259.000007629395
41067,mal,mal,0,290.5309247941065,1163.787338256836
41067,mal,mal,1,95.28869067372318,229.9666061401367
41067,nav,nav,0,88.20748024012759,122.232551574707
41067,nav,nav,1,.0016659555494793,.0008329777629115
41067,qas,qas,0,109.2228703454278,161.0006294250488
41067,qas,qas,1,133.9241473991763,190.0718413303839
41067,qie,qie,0,547.0137074093756,1790.845031738281
41067,qie,qie,1,149.7682050997109,562.3042793273926
41067,nep,nep,0,783.2477160778772,2401.263835906982
41067,nep,nep,1,136.1025437116631,366.8578281402588
41067,qna,qna,0,90.79782550913596,152.2216186523438
41067,qna,qna,1,.0017529646866161,.0008764823433012
41067,map,map,0,306.4544231636452,1702.506774902344
41067,map,map,1,119.768353483271,419.2432708740234
41067,qsl,qsl,0,132.0307982379475,226.1248321533203
41067,qsl,qsl,1,146.9913794656239,223.5732803344727
41067,und,und,0,953.9530132886525,1210.93701171875
41067,und,und,1,222.8102165030253,115.5838012695313
41067,pan,pan,0,264.6784933348087,650.888599395752
41067,pan,pan,1,353.98102482625,328.4561443328857
41067,per,per,0,535.1123225584571,2170.562881469727
41067,per,per,1,342.6678045033762,936.3580017089844
41067,pol,pol,0,114.1168297875439,387.2785305976868
41067,pol,pol,1,57.67759915544281,93.57209968566895
41067,por,por,0,106.0953751946583,378.944278717041
41067,por,por,1,118.1012309708749,157.2511386871338
41067,rus,rus,0,504.8753404306849,2671.761962890625
41067,rus,rus,1,246.1782270681586,1041.429443359375
41067,hbs,hbs,0,119.8902790726307,253.4178276062012
41067,hbs,hbs,1,83.81437736758309,227.3874130249023
41067,spa,spa,0,1737.956666605931,44919.99865722656
41067,spa,spa,1,1247.145692734514,24354.00024414063
41067,tam,tam,0,772.0219933732154,2104.010643005371
41067,tam,tam,1,95.83767709811471,326.8458557128906
41067,tel,tel,0,595.7400925004964,2685.276306152344
41067,tel,tel,1,207.3241044880161,450.6316528320313
41067,tgl,tgl,0,387.827661367617,2709
41067,tgl,tgl,1,384.0909012650134,618.0000133514404
41067,tha,tha,0,220.2022542479502,545.3234806060791
41067,tha,tha,1,184.4737847785094,475.8342361450195
41067,ukr,ukr,0,71.53842560394116,86.41683959960938
41067,ukr,ukr,1,144.5016954579924,303.0377426147461
41067,urd,urd,0,81.07520899855983,230.349853515625
41067,urd,urd,1,44.41809087382077,51.10769653320313
41067,vie,vie,0,402.1516361729273,3082.000076293945
41067,vie,vie,1,614.4123605756357,3905.999969482422
41067,yid,yid,0,290.4195510378046,246.5269775390625
41067,yid,yid,1,46.56813095146186,54.79490280151367
41067,yor,yor,0,102.3602035318895,289.4305305480957
41067,yor,yor,1,31.17060568765944,46.54099082946777
41069,afa,afa,0,0,0
41069,afa,afa,1,100.2836162116573,.9341198354959488
41069,ara,ara,0,0,0
41069,ara,ara,1,0,0
41069,arm,arm,0,0,0
41069,arm,arm,1,0,0
41069,ben,ben,0,0,0
41069,ben,ben,1,0,0
41069,swa,swa,0,0,0
41069,swa,swa,1,.6089478059057294,.3576164208352566
41069,chn,chn,0,0,0
41069,chn,chn,1,32.4600579226389,2.000000044703484
41069,eng,eng,0,94024.95736771169,1288
41069,eng,eng,1,0,0
41069,fre,fre,0,0,0
41069,fre,fre,1,0,0
41069,ger,ger,0,0,0
41069,ger,ger,1,125.0642185159833,.1937744542956352
41069,gre,gre,0,0,0
41069,gre,gre,1,0,0
41069,guj,guj,0,0,0
41069,guj,guj,1,0,0
41069,hat,hat,0,0,0
41069,hat,hat,1,0,0
41069,heb,heb,0,0,0
41069,heb,heb,1,.2886489280902804,.144324466586113
41069,hin,hin,0,0,0
41069,hin,hin,1,0,0
41069,hmn,hmn,0,.3000787234331404,.1500393599271774
41069,hmn,hmn,1,.1406314835113429,.0703157410025597
41069,ita,ita,0,0,0
41069,ita,ita,1,0,0
41069,jpn,jpn,0,180.3888598197525,1.138604804873466
41069,jpn,jpn,1,27.08628823642179,.1935626976191998
41069,khm,khm,0,.4412910344816836,.2206455171108246
41069,khm,khm,1,15.31059757793142,.0616086311638355
41069,kor,kor,0,0,0
41069,kor,kor,1,2,1
41069,mal,mal,0,.2936856272857539,.2064757272601128
41069,mal,mal,1,.2113683415502832,.1056841686367989
41069,nav,nav,0,0,0
41069,nav,nav,1,.342721462384765,.1713607311248779
41069,qas,qas,0,1.578807381125536,1.103994160890579
41069,qas,qas,1,.6814739165530728,.3407369554042816
41069,qie,qie,0,0,0
41069,qie,qie,1,0,0
41069,nep,nep,0,0,0
41069,nep,nep,1,0,0
41069,qna,qna,0,0,0
41069,qna,qna,1,44.57804832625723,.7119196057319641
41069,map,map,0,72.87760511624025,2.238393694162369
41069,map,map,1,1.275714607477944,.9439174756407738
41069,qsl,qsl,0,.2654220966631918,.1757465563714504
41069,qsl,qsl,1,.3790072719362609,.2537858784198761
41069,und,und,0,0,0
41069,und,und,1,58.60561539297516,.4153815004974604
41069,pan,pan,0,0,0
41069,pan,pan,1,0,0
41069,per,per,0,0,0
41069,per,per,1,0,0
41069,pol,pol,0,71.29153677213047,.1435373425483704
41069,pol,pol,1,.4061544746183433,.2030772417783737
41069,por,por,0,0,0
41069,por,por,1,0,0
41069,rus,rus,0,49.63838830026712,.3931529223918915
41069,rus,rus,1,6.733318502658462,.1677541136741638
41069,hbs,hbs,0,.0863576448034981,.0431788228452206
41069,hbs,hbs,1,.1506961901301642,.0753480941057205
41069,spa,spa,0,18152.12985953714,38.99999928474426
41069,spa,spa,1,15661.93876887533,13.99999976158142
41069,tam,tam,0,.1299526557427708,.0649763271212578
41069,tam,tam,1,.0597266370006917,.0298633184283972
41069,tel,tel,0,.2000810343520791,.1000405177474022
41069,tel,tel,1,.2519595271043826,.1259797662496567
41069,tgl,tgl,0,0,0
41069,tgl,tgl,1,0,0
41069,tha,tha,0,72.27876400826526,.7768299579620361
41069,tha,tha,1,1.015524086156918,.1283312626183033
41069,ukr,ukr,0,197.2835418843587,.244384340941906
41069,ukr,ukr,1,78.53112720095851,.3000346720218658
41069,urd,urd,0,0,0
41069,urd,urd,1,0,0
41069,vie,vie,0,0,0
41069,vie,vie,1,1.688194273368018,1
41069,yid,yid,0,0,0
41069,yid,yid,1,.5305548214643814,.2652774155139923
41069,yor,yor,0,0,0
41069,yor,yor,1,1.612451076504678,.8062255382537842
41071,afa,afa,0,42.12273385039544,36.76588821411133
41071,afa,afa,1,5.672526706997321,2.836556109192315
41071,ara,ara,0,51.88689857893441,12
41071,ara,ara,1,0,0
41071,arm,arm,0,78.65790435785046,.0015314967604354
41071,arm,arm,1,.0043552582199032,.0021776291541755
41071,ben,ben,0,.0004409115400547,.0002204557677032
41071,ben,ben,1,.0035472673527791,.0017736336449161
41071,swa,swa,0,.0137258446584475,.0087315943092108
41071,swa,swa,1,3.040893228820365,1.923546820878983
41071,chn,chn,0,264.447345302425,217
41071,chn,chn,1,164.6189673729772,139
41071,eng,eng,0,997.764822302831,89367
41071,eng,eng,1,0,0
41071,fre,fre,0,32.28595096004656,68.9998836517334
41071,fre,fre,1,11.65872558813688,13.99966514110565
41071,ger,ger,0,93.05863498836869,277.2593688964844
41071,ger,ger,1,184.26101730306,76.99359846115112
41071,gre,gre,0,40.29380471291073,20.14690208435059
41071,gre,gre,1,28.46451541297186,14.23225784301758
41071,guj,guj,0,37.73579836859987,18.86789894104004
41071,guj,guj,1,.0046113607795958,.0023056804202497
41071,hat,hat,0,.000236129139659,.0001180645704153
41071,hat,hat,1,.0006704029022891,.0003352014464326
41071,heb,heb,0,42.90542208323588,7.390233516693115
41071,heb,heb,1,.0008450834904366,.000422541750595
41071,hin,hin,0,195.4076173076563,45.73977899551392
41071,hin,hin,1,103.5951545907795,51.79757690429688
41071,hmn,hmn,0,6.982488253618051,.0059919762425125
41071,hmn,hmn,1,.0021599941155293,.0010799970477819
41071,ita,ita,0,43.8227882223179,.0013526305556297
41071,ita,ita,1,137.7714508025883,68.88572692871094
41071,jpn,jpn,0,110.7708227418143,210.3901519775391
41071,jpn,jpn,1,51.48023978081905,13.2234001159668
41071,khm,khm,0,.006208341571649,.0031041707843542
41071,khm,khm,1,.001353938366095,.0006769691826776
41071,kor,kor,0,38.62970870368103,74
41071,kor,kor,1,51.52451428032214,41.00000143051147
41071,mal,mal,0,.0096115693985214,.0048057846724987
41071,mal,mal,1,.0037342848035615,.0018671423895285
41071,nav,nav,0,.0047865473524898,.0023932736366987
41071,nav,nav,1,.0004585889334929,.0002292944700457
41071,qas,qas,0,.0212258326585718,.0176742516923696
41071,qas,qas,1,.0107144275128916,.0074093255680054
41071,qie,qie,0,207.6932026587872,136.8181177377701
41071,qie,qie,1,.0352459201062269,.0244312416762114
41071,nep,nep,0,50.16056007571461,7.896751880645752
41071,nep,nep,1,43.28313821467821,.0105415722355247
41071,qna,qna,0,57.16955511657024,10.39412879943848
41071,qna,qna,1,5.234809333659214,3.329446792602539
41071,map,map,0,66.04751196697732,56.57613717322238
41071,map,map,1,51.93671463465537,28.2021279335022
41071,qsl,qsl,0,26.15361536536942,18.48987674713135
41071,qsl,qsl,1,.0051968928486347,.0036747581325471
41071,und,und,0,53.7768429861316,68.65148274577223
41071,und,und,1,25.71802562606094,.2519267106836196
41071,pan,pan,0,218.3660559130013,32.13028335571289
41071,pan,pan,1,219.634710940689,.0317386155948043
41071,per,per,0,38.66596230051697,19.33298110961914
41071,per,per,1,29.66339687658533,.0071976697072387
41071,pol,pol,0,.0047010048012643,.0023505024146289
41071,pol,pol,1,31.91305747346511,18.98143196105957
41071,por,por,0,28.33733540114029,14.16866779327393
41071,por,por,1,.0043799770682244,.0021899885032326
41071,rus,rus,0,54.30068500571465,78.46050643920898
41071,rus,rus,1,221.7543023690897,.0108615441713482
41071,hbs,hbs,0,24.86174908132596,12.43087482452393
41071,hbs,hbs,1,.0043895626291782,.0021947813220322
41071,spa,spa,0,682.2038205216788,6256.999938964844
41071,spa,spa,1,1739.216017482805,4592.999969482422
41071,tam,tam,0,.0040798033437131,.0020399016793817
41071,tam,tam,1,.0017854084778477,.0008927042363212
41071,tel,tel,0,12.7877453852254,.0044309247750789
41071,tel,tel,1,12.62508702012089,.0020596303511411
41071,tgl,tgl,0,49.10454137440935,83.00000166893005
41071,tgl,tgl,1,58.47520925705397,51
41071,tha,tha,0,81.71408925523492,18.99566459655762
41071,tha,tha,1,71.12097006377584,35.56048583984375
41071,ukr,ukr,0,19.23278038424486,9.616390228271484
41071,ukr,ukr,1,.0036741055264901,.0018370527541265
41071,urd,urd,0,55.79103118025558,27.89551544189453
41071,urd,urd,1,.0041586785713634,.0020793392322958
41071,vie,vie,0,16.95877282075379,19
41071,vie,vie,1,154,77
41071,yid,yid,0,187.5616264484088,115.7871431391686
41071,yid,yid,1,1.315743435129542,.6578717231750488
41071,yor,yor,0,238.6407868651955,21.74062824249268
41071,yor,yor,1,39.87408771487757,.0064022517763078
53011,afa,afa,0,409.8720449886107,306.2377808467136
53011,afa,afa,1,117.283778809043,79.59173107147217
53011,ara,ara,0,261.5231787946816,758
53011,ara,ara,1,121.3748732781264,221
53011,arm,arm,0,92.73948622182193,151.0189971923828
53011,arm,arm,1,77.87042595180175,128.9744071960449
53011,ben,ben,0,16.83664441671332,20.98848152160645
53011,ben,ben,1,.0020088818414053,.0010044409427792
53011,swa,swa,0,38.33874827300215,17.80436897277832
53011,swa,swa,1,.0034440504291007,.0021748129511252
53011,chn,chn,0,297.7659500936201,2368.000030517578
53011,chn,chn,1,389.0414386242124,1931.000022888184
53011,eng,eng,0,2253.604720081807,402590.0078125
53011,eng,eng,1,0,0
53011,fre,fre,0,399.5496793754971,1096.430603027344
53011,fre,fre,1,32.79516701796666,67.9988842010498
53011,ger,ger,0,232.3560484514081,1237.656295776367
53011,ger,ger,1,67.7389019536826,127.1232719421387
53011,gre,gre,0,52.86975793126859,104.5499992370605
53011,gre,gre,1,10.97098911830135,11.18432426452637
53011,guj,guj,0,54.3063514661988,85.30777168273926
53011,guj,guj,1,.0020264236181298,.0010132117895409
53011,hat,hat,0,172.2727670004751,190.5694122314453
53011,hat,hat,1,.0022313266573005,.0011156633263454
53011,heb,heb,0,73.67855715984298,42.5329704284668
53011,heb,heb,1,2.100066606282756,.5595932006835938
53011,hin,hin,0,173.9205425849881,459.8937664031982
53011,hin,hin,1,57.04259091007679,88.95167541503906
53011,hmn,hmn,0,61.82643616794127,134.2263050079346
53011,hmn,hmn,1,74.40011721365934,112.8866882324219
53011,ita,ita,0,38.99659675029949,91.39755535125732
53011,ita,ita,1,30.47409508404485,38.56209659576416
53011,jpn,jpn,0,201.1312986991489,840.523265838623
53011,jpn,jpn,1,173.6400492375499,476.2999420166016
53011,khm,khm,0,128.5966580587038,375.1901111602783
53011,khm,khm,1,155.5512135060134,394.0088291168213
53011,kor,kor,0,166.3533060216009,849.9999923706055
53011,kor,kor,1,206.2641001927391,804.0000114440918
53011,mal,mal,0,51.76023874030263,119.9258365631104
53011,mal,mal,1,20.7872980850162,23.80304946284741
53011,nav,nav,0,.0012234614731308,.0006117307348177
53011,nav,nav,1,30.29504974517289,10.53064632415771
53011,qas,qas,0,144.7320260861431,267.0708312988281
53011,qas,qas,1,97.63132677377654,137.8400625167415
53011,qie,qie,0,595.6237162236952,2549.047378540039
53011,qie,qie,1,185.3729497753727,772.746922492981
53011,nep,nep,0,65.41952582361237,118.4742425034055
53011,nep,nep,1,.0065242483692905,.00411399488803
53011,qna,qna,0,87.00369289935341,53.60858154296875
53011,qna,qna,1,.0011191865347603,.0005595932598226
53011,map,map,0,327.7814535241646,1452.368701934814
53011,map,map,1,428.6497824405468,944.306266784668
53011,qsl,qsl,0,59.02045564522789,115.954647064209
53011,qsl,qsl,1,40.60273127647172,69.41341781616211
53011,und,und,0,535.1586377683957,600.0155029296875
53011,und,und,1,257.0685297812749,144.314751625061
53011,pan,pan,0,137.4309620050262,376.7299308776855
53011,pan,pan,1,66.56677289689091,84.91340637207031
53011,per,per,0,96.59422895990927,204.6510620117188
53011,per,per,1,148.9480549429534,267.4069786071777
53011,pol,pol,0,47.54108940574212,76.06327629089355
53011,pol,pol,1,.0020235681358022,.0010117840720341
53011,por,por,0,190.8104003630797,381.0841102600098
53011,por,por,1,36.57447845650344,67.25299072265625
53011,rus,rus,0,653.5756672582229,6083.893974304199
53011,rus,rus,1,538.937644055124,4442.413940429688
53011,hbs,hbs,0,207.6788638693087,695.5486927032471
53011,hbs,hbs,1,139.3729400071979,449.85595703125
53011,spa,spa,0,966.1328518894283,21164.00036621094
53011,spa,spa,1,873.6569648251538,11871.00006103516
53011,tam,tam,0,84.00040871656984,177.6809253692627
53011,tam,tam,1,.0024903299816445,.0012451650109142
53011,tel,tel,0,100.9279158916788,158.6858978271484
53011,tel,tel,1,44.44719314552523,59.85532379150391
53011,tgl,tgl,0,487.7685111642596,1402.999996185303
53011,tgl,tgl,1,160.1425542924569,393.9999847412109
53011,tha,tha,0,140.4282510357686,486.3281745910645
53011,tha,tha,1,151.1663960570437,343.9985809326172
53011,ukr,ukr,0,427.7707515211081,2118.539716720581
53011,ukr,ukr,1,498.0618000214682,2655.315551757813
53011,urd,urd,0,59.09138575221593,73.85678100585938
53011,urd,urd,1,.0020435233469284,.0010217616800219
53011,vie,vie,0,290.9502653113855,1374.000007629395
53011,vie,vie,1,452.4651326777153,1970.999938964844
53011,yid,yid,0,185.6300766581413,149.8001947402954
53011,yid,yid,1,.0010808616813781,.0005404308321886
53011,yor,yor,0,102.7503858127451,260.3437042236328
53011,yor,yor,1,11.27757660716903,10.87673077528598
